Customer_ID,Customer_Name,Gender,Age,Area,Customer_Segment,Loyalty_Tier,Join_Date
C01734,Garima Mutti,Female,55.0,Pratap Nagar,Premium,Gold,2022-10-20
C00188,Ayushman Hari,Male,52.0,Pratap Nagar,Wholesale,Silver,2019-07-29
C10203,Vritti Munshi,Female,48.0,Durgapura,Premium,Gold,2022-03-13
C02535,Anmol Reddy,Male,25.0,Shyam Nagar,Regular,Platinum,2020-05-03
C04738,Joshua Jaggi,Male,49.0,Malviya Nagar,Regular,Platinum,2018-11-28
C00344,Gautami Upadhyay,Female,27.0,Tonk Road,Regular,Silver,2022-04-29
C02842,Avi Pathak,Male,42.0,Tonk Road,Regular,Platinum,2019-01-25
C01708,Hamsini Halder,Female,38.0,Bapu Nagar,Premium,Gold,2023-08-14
C01502,Dayita Nadig,Female,18.0,Civil Lines,Regular,Gold,2025-06-10
C00518,Fariq Dhaliwal,Male,33.0,Jagatpura,Regular,Gold,2024-10-04
C05420,Siya Tara,Female,49.0,Shyam Nagar,Premium,Platinum,2022-11-15
C04697,Vansha Khosla,Female,34.0,Ajmer Road,Regular,Gold,2018-07-10
C13810,Hemal Bal,Female,18.0,Vaishali Nagar,Wholesale,Platinum,2021-03-16
C14020,Rishi Mannan,Male,44.0,Raja Park,Regular,Silver,2025-07-07
C13088,Saumya Jha,Female,32.0,Sikar Road,Regular,Silver,2025-09-22
C00247,Falguni Sama,Female,32.0,Sikar Road,Regular,Silver,2018-08-21
C13023,Qasim Vaidya,Male,43.0,Jhotwara,Regular,Platinum,2023-01-28
C11314,Raghav Srinivas,Male,30.0,Vidyadhar Nagar,Regular,Platinum,2018-12-25
C13618,Banjeet Loke,Male,20.0,Malviya Nagar,Regular,Gold,2020-11-03
C10754,Girindra Nadkarni,Male,44.0,Mansarovar,Premium,Silver,2021-01-07
C11868,Dipta Buch,Female,58.0,Sodala,Premium,Platinum,2025-11-04
C11707,Daksha Zacharia,Female,50.0,Bani Park,Regular,Platinum,2025-05-13
C11125,Anvi Randhawa,Female,46.0,Jagatpura,Premium,Gold,2023-11-16
C10088,Rudra Raja,Male,39.0,Vaishali Nagar,Regular,Silver,2020-07-20
C03497,Tristan Sunder,Male,24.0,C-Scheme,Regular,Gold,2025-10-11
C13523,Ira Johal,Female,46.0,Bapu Nagar,Premium,Platinum,2025-07-17
C12105,Sai Sinha,Female,59.0,Bapu Nagar,Regular,Silver,2024-05-07
C07955,Chaitaly Bhavsar,Female,53.0,Raja Park,Regular,Silver,2019-10-04
C07162,Rushil Doctor,Male,54.0,Shyam Nagar,Regular,Gold,2020-08-25
C02192,Wishi Bath,Female,39.0,Sikar Road,Premium,Gold,2018-03-25
C04088,Lucky Magar,Male,39.0,Bapu Nagar,Premium,Gold,2022-07-07
C05256,Faris Hayre,Male,20.0,Bani Park,Regular,Silver,2020-12-02
C11265,Lakshmi Sahni,Female,28.0,Shyam Nagar,Regular,Platinum,2023-07-28
C08194,Kai Raghavan,Male,57.0,Sodala,Regular,Gold,2021-12-12
C04791,Luke Raval,Male,53.0,Tonk Road,Premium,Gold,2019-08-26
C08074,Naksh Dash,Male,55.0,Pratap Nagar,Regular,Gold,2020-07-09
C04593,Bhavna Nazareth,Female,38.0,Ajmer Road,Wholesale,Silver,2020-01-07
C07123,Wridesh Virk,Male,31.0,Shyam Nagar,Regular,Silver,2022-04-16
C00807,Samuel Srinivasan,Male,23.0,C-Scheme,Premium,Platinum,2025-04-07
C04022,Gaurav Barman,Male,32.0,Vaishali Nagar,Premium,Gold,2019-06-20
C10309,Saksham Bail,Male,38.0,Bapu Nagar,Premium,Platinum,2018-01-18
C13327,Vansha Chowdhury,Female,37.0,Mansarovar,Regular,Silver,2024-06-28
C12236,Manthan Padmanabhan,Male,42.0,Tonk Road,Regular,Silver,2021-03-28
C12345,Radhika Lalla,Female,47.0,Jagatpura,Wholesale,Platinum,2020-06-25
C14481,Avi Parikh,Male,25.0,Ajmer Road,Regular,Silver,2020-12-13
C01523,Hemani Raja,Female,51.0,Raja Park,Regular,Gold,2022-02-27
C12291,Chaitaly Basu,Female,20.0,Sikar Road,Premium,Gold,2024-06-06
C03745,Samaksh Nadig,Male,38.0,Jhotwara,Regular,Gold,2025-10-26
C06177,Aarush Sen,Male,34.0,Malviya Nagar,Regular,Gold,2018-04-08
C03264,Nimrat Batra,Female,36.0,Jhotwara,Regular,Gold,2019-11-05
C01485,Unnati Bakshi,Female,42.0,Bapu Nagar,Regular,Silver,2020-03-18
C13983,Peter Tiwari,Male,44.0,Jhotwara,Premium,Gold,2020-01-16
C01171,Baljiwan Naik,Male,33.0,Bapu Nagar,Regular,Gold,2024-07-20
C01805,Mitesh Chhabra,Male,27.0,C-Scheme,Regular,Platinum,2018-10-27
C04902,Damyanti Krishna,Female,35.0,Shyam Nagar,Regular,Silver,2021-10-31
C01842,Faqid Palla,Male,51.0,Malviya Nagar,Premium,Platinum,2020-11-16
C01597,Fariq Solanki,Male,33.0,Raja Park,Regular,Gold,2022-08-11
C07576,Veer Shanker,Male,20.0,Ajmer Road,Regular,Gold,2022-03-04
C12170,Vamakshi Dewan,Female,44.0,Mansarovar,Regular,Gold,2022-01-13
C01185,Joshua Krishnamurthy,Male,47.0,Civil Lines,Regular,Silver,2020-03-29
C07688,Harshil Jayaraman,Male,49.0,Vaishali Nagar,Premium,Platinum,2021-11-25
C01610,Akshay Issac,Male,32.0,Durgapura,Regular,Gold,2025-01-03
C07290,Rachita Parekh,Female,35.0,Jagatpura,Regular,Silver,2022-12-15
C12964,Lekha Sharaf,Female,29.0,Vaishali Nagar,Regular,Gold,2024-02-05
C07958,Gauri Sidhu,Female,34.0,Mansarovar,Regular,Silver,2021-06-11
C06649,Atharv Kumar,Male,26.0,Sodala,Regular,Gold,2024-04-08
C08956,Jagrati Brar,Female,38.0,Raja Park,Premium,Platinum,2023-01-28
C01346,Theodore Sarma,Male,42.0,Vidyadhar Nagar,Regular,Gold,2022-06-06
C09649,Chatura Lal,Male,33.0,Vaishali Nagar,Premium,Platinum,2024-05-31
C09160,Anusha Sachdev,Female,51.0,Vaishali Nagar,Regular,Silver,2022-05-13
C08505,Omkaar Sachdeva,Male,21.0,Ajmer Road,Regular,Platinum,2018-10-24
C00268,Nilima Prashad,Female,33.0,Bani Park,Regular,Gold,2023-06-19
C01601,Nihal Sastry,Male,24.0,Malviya Nagar,Regular,Silver,2024-09-07
C09699,Arjun De,Male,38.0,Raja Park,Regular,Silver,2023-05-22
C04448,Ojas Deep,Male,38.0,Raja Park,Regular,Silver,2020-06-23
C07844,Vihaan Kadakia,Male,41.0,Bapu Nagar,Premium,Gold,2025-11-04
C10334,Charita Doshi,Female,38.0,Durgapura,Regular,Gold,2025-10-07
C13824,Alka Gulati,Female,42.0,Sikar Road,Premium,Gold,2021-01-14
C13562,Advik Wason,Male,25.0,Shyam Nagar,Regular,Gold,2020-09-23
C06219,Maanas Din,Male,23.0,Raja Park,Regular,Silver,2023-04-17
C05536,Chandran Sarna,Male,43.0,Civil Lines,Regular,Gold,2020-11-28
C14419,Indali Deshpande,Female,27.0,Shyam Nagar,Regular,Silver,2018-10-17
C04548,Nitara Mitra,Female,46.0,Raja Park,Regular,Gold,2018-01-13
C04198,Chaman Kara,Female,21.0,Bani Park,Regular,Silver,2024-12-11
C12622,Priya Lal,Female,50.0,Bani Park,Regular,Gold,2024-08-05
C12605,Inaya Soni,Female,58.0,Vaishali Nagar,Premium,Gold,2019-02-09
C09355,Jairaj Srinivas,Male,28.0,Tonk Road,Regular,Gold,2024-06-01
C00006,Brijesh Tara,Male,20.0,Civil Lines,Regular,Gold,2020-01-10
C11413,Zansi Kothari,Female,18.0,Raja Park,Premium,Platinum,2025-04-16
C09542,Chatresh Mangal,Male,45.0,Raja Park,Regular,Gold,2022-09-30
C05337,Om Srinivas,Male,61.0,Vaishali Nagar,Regular,Silver,2019-04-02
C07094,Mitali Chandran,Female,26.0,Malviya Nagar,Regular,Platinum,2022-08-21
C14043,Omya Chhabra,Female,40.0,Shyam Nagar,Regular,Silver,2019-09-07
C09250,Yuvraj Behl,Male,53.0,Mansarovar,Premium,Gold,2023-06-20
C03971,Riya Raghavan,Female,26.0,Durgapura,Regular,Silver,2022-03-28
C09037,Maya Solanki,Female,57.0,Vaishali Nagar,Regular,Silver,2018-12-11
C01119,Victor Raja,Male,49.0,Sikar Road,Regular,Gold,2022-10-06
C13017,Bhavika Hans,Female,46.0,C-Scheme,Regular,Platinum,2025-03-06
C14996,Shivani Bhandari,Female,32.0,Jhotwara,Regular,Silver,2023-12-01
C01317,Mohini Din,Female,54.0,Pratap Nagar,Premium,Platinum,2020-05-01
C04386,Oni Jaggi,Female,49.0,Malviya Nagar,Regular,Silver,2023-04-21
C10140,Upadhriti Contractor,Female,31.0,Jagatpura,Premium,Platinum,2021-05-17
C00057,Anvi Saini,Female,57.0,Tonk Road,Wholesale,Gold,2019-05-18
C11329,Dalbir Mandal,Male,55.0,Bani Park,Premium,Gold,2024-12-10
C10319,Ira Dass,Female,33.0,Mansarovar,Regular,Silver,2022-01-30
C01178,Krisha Tiwari,Female,44.0,Mansarovar,Regular,Silver,2021-07-14
C08579,Upasna Sampath,Female,24.0,Bapu Nagar,Regular,Gold,2020-02-17
C02541,Jeremiah Bahl,Male,54.0,Civil Lines,Premium,Gold,2020-06-02
C03395,Rajata Panchal,Female,29.0,Bapu Nagar,Regular,Gold,2023-04-11
C03210,Faris Doctor,Male,37.0,Sodala,Regular,Silver,2022-08-29
C01415,George Borra,Male,30.0,Pratap Nagar,Regular,Gold,2025-01-01
C11700,Kavya Gandhi,Female,32.0,Ajmer Road,Regular,Silver,2022-03-20
C05068,Vedhika Nanda,Female,21.0,Jagatpura,Regular,Silver,2019-11-30
C01418,Omya Barad,Female,31.0,Raja Park,Premium,Platinum,2024-08-10
C08839,Theodore Chaudry,Male,35.0,Malviya Nagar,Regular,Silver,2021-11-10
C08814,Upasna Chowdhury,Female,34.0,Sodala,Premium,Gold,2025-11-05
C08449,Urmi Kurian,Female,61.0,Jagatpura,Regular,Platinum,2024-01-13
C11411,Chavvi Bhargava,Female,25.0,Civil Lines,Premium,Gold,2020-12-01
C02527,Divya Nigam,Female,30.0,Tonk Road,Regular,Silver,2020-02-08
C03808,Triya Kade,Female,38.0,Shyam Nagar,Premium,Gold,2024-02-14
C04866,Faras Koshy,Male,46.0,Bapu Nagar,Regular,Gold,2018-08-06
C01573,Riya Rajagopal,Female,25.0,Pratap Nagar,Regular,Silver,2023-11-19
C04851,Nicholas Kanda,Male,55.0,Jhotwara,Regular,Silver,2021-07-26
C07487,Girik Gopal,Male,57.0,Durgapura,Regular,Silver,2018-07-16
C06079,Lopa Virk,Female,31.0,Vaishali Nagar,Regular,Silver,2022-08-13
C09667,Kavya Rau,Female,20.0,Malviya Nagar,Regular,Silver,2025-02-18
C10557,Vedika Bandi,Female,29.0,Sodala,Premium,Silver,2020-04-21
C03404,Yashvi Jani,Female,70.0,Jhotwara,Premium,Platinum,2018-02-02
C02198,Lucky Maharaj,Male,26.0,Pratap Nagar,Regular,Platinum,2023-05-06
C01450,Viraj Kurian,Male,35.0,Sodala,Regular,Silver,2021-01-16
C11046,Ekapad Devi,Male,51.0,Malviya Nagar,Regular,Gold,2021-02-15
C08834,Dipta Peri,Female,23.0,Sikar Road,Premium,Gold,2023-09-29
C01453,Vihaan Khosla,Male,39.0,Shyam Nagar,Regular,Silver,2021-11-27
C06263,Hitesh Ramachandran,Male,38.0,Shyam Nagar,Wholesale,Silver,2023-05-03
C14825,Damini Dugar,Female,45.0,Sikar Road,Regular,Gold,2020-06-20
C06157,Zashil Gopal,Male,18.0,Civil Lines,Regular,Gold,2025-04-24
C00881,Hema Maharaj,Female,20.0,Jagatpura,Regular,Silver,2020-12-04
C11423,Tara Aurora,Female,60.0,Vidyadhar Nagar,Regular,Gold,2020-11-26
C13326,Gavin Pal,Male,39.0,Mansarovar,Regular,Silver,2025-01-27
C12650,Ridhi Minhas,Female,54.0,Durgapura,Regular,Silver,2021-07-09
C04752,Jasmit Sandhu,Female,38.0,Civil Lines,Regular,Gold,2023-08-17
C07754,Leela Bora,Female,27.0,Vidyadhar Nagar,Wholesale,Platinum,2024-09-10
C00694,Dayita Bumb,Female,50.0,Pratap Nagar,Premium,Platinum,2021-05-12
C01606,Arunima Grewal,Female,32.0,Pratap Nagar,Regular,Gold,2019-03-10
C09139,Harinakshi Bhatt,Female,23.0,Raja Park,Regular,Platinum,2018-07-27
C05276,Ubika Basak,Female,60.0,Vaishali Nagar,Regular,Silver,2019-06-01
C12185,Oliver Tripathi,Male,48.0,Vidyadhar Nagar,Regular,Silver,2023-11-17
C14185,Yagnesh Bhagat,Male,41.0,Shyam Nagar,Regular,Gold,2025-01-02
C08836,Eiravati Bhandari,Female,19.0,Tonk Road,Regular,Silver,2024-06-25
C11941,Faraj Bhatti,Male,28.0,C-Scheme,Regular,Gold,2025-05-24
C02391,Nilima Samra,Female,51.0,Vaishali Nagar,Regular,Gold,2023-03-28
C08652,Ansh Pradhan,Male,62.0,Vidyadhar Nagar,Regular,Gold,2019-10-19
C11609,Kalpit Sathe,Male,41.0,Pratap Nagar,Regular,Platinum,2021-04-23
C11602,Saanvi Bail,Female,24.0,Vaishali Nagar,Premium,Gold,2021-09-08
C08495,Ekbal Bhatt,Male,26.0,Vidyadhar Nagar,Regular,Silver,2024-02-10
C02150,Abdul Brahmbhatt,Male,44.0,Raja Park,Premium,Gold,2022-02-21
C08106,Manthan Kannan,Male,65.0,Bani Park,Regular,Silver,2020-03-30
C03589,Aditya Mani,Male,38.0,Ajmer Road,Regular,Silver,2024-11-27
C07660,Vritti Bora,Female,19.0,Ajmer Road,Regular,Gold,2022-09-18
C10098,David Bhagat,Male,36.0,C-Scheme,Regular,Silver,2018-06-19
C10742,Charita Chanda,Female,33.0,Bapu Nagar,Regular,Silver,2023-09-29
C09752,Leela Mani,Female,37.0,C-Scheme,Regular,Gold,2022-11-18
C03043,Ekanta Raju,Female,47.0,Shyam Nagar,Premium,Silver,2022-05-10
C13463,Sanaya Korpal,Female,38.0,Civil Lines,Regular,Silver,2024-12-29
C11178,Harish Baria,Male,47.0,Malviya Nagar,Regular,Silver,2020-10-31
C06459,Krisha Chad,Female,33.0,C-Scheme,Regular,Silver,2023-05-17
C02343,Vidhi Singhal,Female,63.0,Shyam Nagar,Premium,Platinum,2020-12-27
C14976,Anthony Contractor,Male,36.0,Shyam Nagar,Regular,Silver,2019-01-24
C05878,Warinder Khurana,Male,18.0,Malviya Nagar,Regular,Gold,2021-11-25
C14792,Garima Sen,Female,62.0,Bani Park,Regular,Gold,2019-11-07
C01090,Kiaan Narain,Male,36.0,Ajmer Road,Regular,Gold,2025-11-04
C02019,Jagat Arya,Male,18.0,Sodala,Regular,Silver,2025-09-29
C02123,Saanvi Chandran,Female,18.0,Vaishali Nagar,Regular,Silver,2023-05-21
C03867,Nathaniel Trivedi,Male,33.0,Bani Park,Regular,Platinum,2023-07-19
C09187,Yauvani Hari,Female,33.0,Sikar Road,Regular,Gold,2024-09-03
C06190,Aradhana Dani,Female,42.0,Sikar Road,Regular,Silver,2023-10-11
C03113,Dayamai Kar,Female,21.0,Bapu Nagar,Premium,Platinum,2020-01-19
C02967,Gavin Dhar,Male,21.0,Vaishali Nagar,Regular,Gold,2018-10-30
C14028,Orinder Halder,Male,27.0,C-Scheme,Premium,Platinum,2020-08-26
C05817,Bhanumati Dhar,Female,35.0,Sikar Road,Regular,Gold,2020-09-21
C01338,Ekavir Nagy,Male,59.0,Shyam Nagar,Regular,Gold,2019-03-09
C01923,Hemani Krishna,Female,33.0,Bani Park,Regular,Silver,2018-05-03
C08720,Lajita Datta,Female,38.0,Vaishali Nagar,Regular,Silver,2019-02-24
C04876,Shaurya Kashyap,Male,31.0,C-Scheme,Regular,Silver,2018-05-30
C08946,Kritika Taneja,Female,34.0,Sodala,Regular,Gold,2024-11-22
C07550,Aarav Chada,Male,43.0,Jagatpura,Premium,Platinum,2018-02-10
C05024,Mekhala Reddy,Female,18.0,Jhotwara,Premium,Gold,2022-02-24
C01275,Reva Sibal,Female,24.0,Mansarovar,Regular,Platinum,2025-09-02
C14641,Jackson Choudhary,Male,21.0,Malviya Nagar,Regular,Platinum,2021-11-14
C13307,Tanay Pillay,Male,18.0,Durgapura,Regular,Silver,2020-10-14
C14536,Anmol Kapur,Male,18.0,Mansarovar,Premium,Gold,2020-09-09
C02341,Adya Mukhopadhyay,Female,31.0,Bani Park,Regular,Silver,2025-03-23
C06254,Anirudh Rattan,Male,52.0,Vaishali Nagar,Regular,Platinum,2019-10-13
C13352,Chatura Suri,Male,40.0,Raja Park,Premium,Platinum,2021-03-29
C00037,Fitan Sachar,Male,31.0,Shyam Nagar,Wholesale,Platinum,2018-03-20
C12009,Nisha Basu,Female,19.0,Bapu Nagar,Premium,Silver,2024-05-31
C10523,Advay Rege,Male,18.0,Pratap Nagar,Regular,Gold,2021-01-15
C03393,Bishakha Magar,Female,30.0,Sodala,Premium,Gold,2021-10-04
C09136,Sai Naik,Female,49.0,Shyam Nagar,Regular,Silver,2018-02-27
C08800,Libni Devan,Female,31.0,Shyam Nagar,Regular,Gold,2020-09-21
C02313,Nitara Gade,Female,30.0,Ajmer Road,Regular,Silver,2021-05-21
C07898,Upasna Nagar,Female,40.0,C-Scheme,Regular,Silver,2019-08-27
C04887,Ronith Basak,Male,37.0,Bani Park,Regular,Silver,2021-09-06
C11442,Bishakha Sami,Female,40.0,Bapu Nagar,Regular,Silver,2019-04-30
C09936,Nitara Sarma,Female,53.0,Civil Lines,Regular,Gold,2023-09-16
C01962,Zehaan More,Male,61.0,Raja Park,Premium,Silver,2023-08-25
C12054,Rudra Sarkar,Male,25.0,Vidyadhar Nagar,Premium,Platinum,2025-04-07
C06729,Sai Gade,Female,42.0,Bani Park,Premium,Gold,2018-02-14
C11908,Watika Bawa,Female,47.0,Mansarovar,Wholesale,Platinum,2020-09-17
C11089,Aryan Apte,Male,49.0,Sodala,Regular,Silver,2019-02-25
C01721,Wridesh Mukherjee,Male,45.0,Sodala,Wholesale,Gold,2023-12-13
C00790,Wahab Dave,Male,56.0,Malviya Nagar,Regular,Silver,2020-09-08
C01768,Dalaja Babu,Female,24.0,Raja Park,Premium,Gold,2025-03-29
C11969,Yochana Palan,Female,41.0,Malviya Nagar,Regular,Silver,2019-03-21
C08694,Vidhi Mitra,Female,18.0,Durgapura,Premium,Gold,2024-10-22
C02984,Gautam Nayar,Male,50.0,Pratap Nagar,Regular,Silver,2018-12-28
C12447,Hritik Date,Male,48.0,Bani Park,Regular,Platinum,2020-12-18
C11586,Wazir Behl,Male,50.0,Jagatpura,Regular,Gold,2025-03-27
C07739,Naveen Dhillon,Male,31.0,Bapu Nagar,Regular,Silver,2022-01-29
C04401,Warhi Doshi,Female,47.0,Civil Lines,Regular,Silver,2024-02-14
C05365,Sathvik Choudhry,Male,19.0,Malviya Nagar,Regular,Silver,2019-10-05
C13851,Anmol Saxena,Male,56.0,Vidyadhar Nagar,Regular,Silver,2025-06-16
C01685,Balveer Dyal,Male,49.0,Shyam Nagar,Premium,Platinum,2024-03-13
C07512,Hiral Pradhan,Female,58.0,Civil Lines,Premium,Gold,2019-06-04
C07645,Wridesh Doctor,Male,43.0,Shyam Nagar,Regular,Gold,2021-07-13
C09512,Yatin Narang,Male,43.0,Mansarovar,Regular,Platinum,2021-12-02
C10431,Pahal Naik,Female,40.0,Bani Park,Premium,Gold,2021-04-17
C09050,Abeer Patil,Male,48.0,Vidyadhar Nagar,Regular,Silver,2020-07-18
C05352,Nitara Varghese,Female,43.0,Vaishali Nagar,Regular,Silver,2019-02-22
C08208,Keya Suresh,Female,42.0,Sodala,Premium,Gold,2021-03-24
C11337,Jairaj Mitra,Male,49.0,C-Scheme,Regular,Silver,2018-12-07
C00109,Aarini Hora,Female,47.0,Bani Park,Regular,Gold,2024-03-14
C03930,Arya Sodhi,Female,63.0,Civil Lines,Regular,Silver,2022-08-13
C02669,Siya Basu,Female,43.0,Shyam Nagar,Regular,Silver,2018-01-18
C11637,Reva Iyengar,Female,51.0,Sodala,Regular,Silver,2022-05-29
C06900,Chatura Saran,Male,32.0,Bapu Nagar,Regular,Silver,2022-07-18
C09223,Charvi Vig,Female,25.0,Raja Park,Regular,Silver,2020-11-09
C06198,Devansh Mistry,Male,48.0,Jagatpura,Premium,Gold,2021-12-31
C10467,Kevin Shere,Male,63.0,Vidyadhar Nagar,Premium,Platinum,2020-10-22
C04780,Guneet Nori,Male,55.0,Bani Park,Regular,Silver,2021-07-20
C10219,Idika Kuruvilla,Female,27.0,Ajmer Road,Wholesale,Platinum,2023-07-03
C00167,Abha Pathak,Female,27.0,Durgapura,Regular,Silver,2024-02-15
C00643,Gavin Sabharwal,Male,38.0,Vidyadhar Nagar,Regular,Silver,2019-02-02
C13476,Maanav Parikh,Male,22.0,Durgapura,Regular,Platinum,2020-08-31
C06695,Owen Prakash,Male,61.0,Mansarovar,Regular,Gold,2018-02-13
C06215,Vihaan Sibal,Male,21.0,Sikar Road,Regular,Platinum,2022-11-06
C10864,Abhimanyu Barad,Male,30.0,Ajmer Road,Regular,Gold,2018-03-18
C04017,Rajata Natt,Female,65.0,Pratap Nagar,Premium,Gold,2023-12-02
C05235,Ekapad Koshy,Male,32.0,Vidyadhar Nagar,Regular,Silver,2025-07-19
C08724,Aarnav Garde,Male,46.0,Sikar Road,Regular,Silver,2018-07-13
C10515,Kritika Nagarajan,Female,40.0,Malviya Nagar,Premium,Silver,2022-04-29
C07928,Hardik Shenoy,Male,37.0,Bapu Nagar,Regular,Silver,2021-03-15
C08804,Yug Upadhyay,Male,58.0,Jagatpura,Regular,Gold,2025-07-08
C12357,Faris Raghavan,Male,18.0,Jagatpura,Wholesale,Platinum,2022-09-29
C12901,Tamanna Vyas,Female,46.0,Sodala,Regular,Silver,2021-01-30
C05870,Girik D’Alia,Male,41.0,Malviya Nagar,Regular,Gold,2018-06-28
C12844,Vivaan Keer,Male,31.0,Bani Park,Regular,Silver,2023-11-03
C14923,Osha Dhillon,Female,47.0,Mansarovar,Regular,Gold,2025-03-12
C03913,Samaksh Vig,Male,39.0,Durgapura,Regular,Silver,2022-06-13
C14676,Faris Ravel,Male,34.0,Vaishali Nagar,Regular,Silver,2022-10-14
C09366,Baljiwan Deep,Male,18.0,Tonk Road,Regular,Gold,2022-07-22
C00373,Gayathri Dyal,Female,45.0,Raja Park,Regular,Silver,2022-10-18
C01729,Ishani Edwin,Female,30.0,Durgapura,Regular,Gold,2025-05-24
C05194,Ikshita Palla,Female,27.0,Pratap Nagar,Premium,Gold,2025-09-29
C09595,Pushti Bala,Female,18.0,Tonk Road,Premium,Platinum,2024-01-24
C03696,Ishaan Nagarajan,Male,38.0,Pratap Nagar,Regular,Silver,2025-12-02
C00788,Teerth Sheth,Male,51.0,Malviya Nagar,Regular,Silver,2023-02-12
C10471,Nimrat Sen,Female,19.0,Durgapura,Premium,Silver,2025-12-18
C04442,Amol Pal,Male,41.0,Pratap Nagar,Regular,Silver,2024-09-20
C13657,Kashvi Parikh,Female,32.0,Sikar Road,Regular,Gold,2024-04-07
C04210,Anika Pandya,Female,35.0,Jagatpura,Regular,Silver,2020-05-07
C09735,Eta Manda,Female,21.0,Tonk Road,Premium,Silver,2024-04-17
C00426,Devansh Narayan,Male,45.0,Malviya Nagar,Regular,Silver,2023-01-11
C10459,Zehaan Choudhary,Male,54.0,Vaishali Nagar,Premium,Platinum,2021-09-16
C04096,Oeshi Baria,Female,46.0,Sikar Road,Regular,Gold,2020-05-18
C09007,Eiravati Thakkar,Female,41.0,Bani Park,Regular,Silver,2025-02-17
C04761,Watika Sha,Female,31.0,Sodala,Regular,Silver,2018-09-24
C02049,Nilima Goel,Female,30.0,Vaishali Nagar,Regular,Gold,2021-05-11
C10429,Lakshmi Sharaf,Female,28.0,Tonk Road,Regular,Platinum,2020-05-16
C10878,Balveer Doshi,Male,59.0,Pratap Nagar,Regular,Platinum,2020-01-23
C01638,Manbir D’Alia,Male,39.0,Ajmer Road,Regular,Silver,2019-04-26
C08314,Pranav Raghavan,Male,27.0,Shyam Nagar,Wholesale,Platinum,2021-12-04
C03300,Vasudha Kunda,Female,34.0,Sikar Road,Regular,Silver,2025-12-24
C14364,Amol Edwin,Male,37.0,Vaishali Nagar,Regular,Silver,2021-01-09
C03688,Abhiram Kakar,Male,47.0,Sikar Road,Premium,Gold,2021-07-21
C00866,Nandini Goel,Female,40.0,Bani Park,Regular,Gold,2024-12-30
C00533,Vihaan Bhardwaj,Male,36.0,Bapu Nagar,Premium,Platinum,2022-09-12
C05090,Saumya Venkataraman,Female,65.0,Mansarovar,Regular,Silver,2023-02-07
C03500,Rachit Kothari,Male,26.0,Sikar Road,Premium,Gold,2020-10-11
C05027,Siddharth Murty,Male,23.0,Civil Lines,Regular,Gold,2018-02-02
C01014,Jyoti Pillai,Female,54.0,Sikar Road,Regular,Platinum,2024-11-05
C04152,Bahadurjit Walia,Male,37.0,Pratap Nagar,Regular,Silver,2021-10-09
C06661,Praneel Sem,Male,20.0,C-Scheme,Premium,Platinum,2022-02-12
C06827,Peter Sehgal,Male,55.0,Durgapura,Premium,Gold,2023-07-31
C03626,Jagdish Sanghvi,Male,38.0,Civil Lines,Premium,Gold,2025-04-23
C06734,Ekaja Deo,Female,59.0,C-Scheme,Regular,Silver,2025-06-19
C04069,Vivaan Gulati,Male,21.0,Civil Lines,Regular,Silver,2025-02-01
C07420,George Gera,Male,18.0,Bapu Nagar,Regular,Gold,2022-08-26
C13587,Manan Nair,Male,18.0,Malviya Nagar,Regular,Gold,2024-09-12
C09103,Finn Tella,Male,40.0,Ajmer Road,Regular,Silver,2024-08-01
C14442,Mitali Swaminathan,Female,30.0,Malviya Nagar,Regular,Gold,2024-04-17
C08763,Veda Kulkarni,Female,32.0,Jhotwara,Regular,Silver,2024-11-01
C13640,Priya Bail,Female,19.0,Bani Park,Regular,Gold,2024-02-04
C13899,Yatin Keer,Male,45.0,Jhotwara,Premium,Gold,2022-05-07
C00204,Isaac Jaggi,Male,53.0,Shyam Nagar,Regular,Silver,2024-01-04
C04823,Upma Varghese,Female,37.0,C-Scheme,Regular,Silver,2021-04-04
C08414,Ojasvi Ramachandran,Female,56.0,Pratap Nagar,Regular,Gold,2023-02-18
C03719,Yutika Ganguly,Female,41.0,Malviya Nagar,Wholesale,Gold,2024-11-10
C06381,Robert Raju,Male,33.0,Bani Park,Regular,Silver,2025-04-17
C05747,Kashvi Chad,Female,18.0,Bani Park,Premium,Platinum,2024-09-23
C11453,Triya Nadkarni,Female,41.0,Ajmer Road,Regular,Platinum,2018-08-04
C11748,Viraj Uppal,Male,36.0,Sodala,Regular,Silver,2020-09-15
C05227,Tarak Mann,Male,48.0,Jhotwara,Regular,Gold,2022-11-24
C00575,Madhavi Bhavsar,Female,75.0,Ajmer Road,Regular,Silver,2021-12-18
C09949,Ojas Wali,Male,40.0,Malviya Nagar,Premium,Gold,2018-02-09
C12396,Nicholas Yogi,Male,32.0,Bapu Nagar,Wholesale,Platinum,2023-01-10
C05496,Niharika Sridhar,Female,53.0,Malviya Nagar,Regular,Gold,2018-06-26
C04764,Ekapad Nayak,Male,18.0,Bani Park,Regular,Gold,2021-11-28
C14270,Mitali Gera,Female,39.0,Raja Park,Premium,Gold,2020-01-11
C02683,Aadhya Kibe,Female,41.0,Vidyadhar Nagar,Regular,Platinum,2025-11-21
C13578,Hardik Bumb,Male,43.0,Raja Park,Regular,Gold,2023-08-04
C03667,Kiaan Chandra,Male,54.0,Durgapura,Premium,Platinum,2022-11-02
C02833,Girik Butala,Male,30.0,Ajmer Road,Regular,Gold,2021-08-06
